MONTH,DAY_OF_WEEK,DEP_DEL15,DEP_TIME_BLK,DISTANCE_GROUP,SEGMENT_NUMBER,CONCURRENT_FLIGHTS,NUMBER_OF_SEATS,CARRIER_NAME,AIRPORT_FLIGHTS_MONTH,AIRLINE_FLIGHTS_MONTH,AIRLINE_AIRPORT_FLIGHTS_MONTH,AVG_MONTHLY_PASS_AIRPORT,AVG_MONTHLY_PASS_AIRLINE,FLT_ATTENDANTS_PER_PASS,GROUND_SERV_PER_PASS,PLANE_AGE,DEPARTING_AIRPORT,LATITUDE,LONGITUDE,PREVIOUS_AIRPORT,PRCP,SNOW,SNWD,TMAX,AWND,CARRIER_HISTORICAL,DEP_AIRPORT_HIST,DAY_HISTORICAL,DEP_BLOCK_HIST
12,6,0,0800-0859,5,1,21,175,Southwest Airlines Co.,9282,113248,2160,1391212,13382999,6.178236301460919e-05,9.889412309998219e-05,5,Fort Lauderdale-Hollywood International,26.074,-80.152,NONE,0.0,0.0,0.0,85.0,9.84,0.26403810805912964,0.18786731291566006,0.20042836207868334,0.13155201819215465
12,7,0,1100-1159,2,1,64,128,American Airlines Inc.,19683,79228,8434,2006675,11744595,9.82082928995461e-05,0.00017728721959309724,17,Douglas Municipal,35.219,-80.936,NONE,0.0,0.0,0.0,61.0,5.37,0.17834477639636295,0.18786731291566006,0.226980167528948,0.19388839304687833
3,3,0,1500-1559,7,2,3,128,American Airlines Inc.,1619,78308,53,148882,11744595,9.82082928995461e-05,0.00017728721959309724,19,Kent County,42.881,-85.524,Phoenix Sky Harbor International,0.12,0.0,0.0,50.0,9.62,0.1907914478619655,0.20375022429571146,0.15126881465218853,0.202036989687207
2,6,0,0800-0859,3,1,18,176,American Airlines Inc.,7168,70199,4218,1413432,11744595,9.82082928995461e-05,0.00017728721959309724,18,Miami International,25.792,-80.286,NONE,0.0,0.0,0.0,81.0,8.05,0.2008435808116842,0.18786731291566006,0.16393883923764402,0.13273326015367728
6,5,0,1600-1659,8,2,27,180,Delta Air Lines Inc.,13872,87183,5150,1486066,12460183,0.0001441658849878598,0.0001486602009422039,5,Detroit Metro Wayne County,42.217,-83.344,Seattle International,0.53,0.0,0.0,91.0,5.14,0.20073005268776473,0.18763114301490888,0.22267777065983343,0.32778964972591285
5,2,0,2300-2359,1,7,12,50,SkyWest Airlines Inc.,34238,70878,2682,4365661,3472966,3.419267401443636e-05,9.900278805864171e-05,15,Atlanta Municipal,33.641,-84.427,Mobile Regional,0.0,0.0,0.0,84.0,5.14,0.17422367236723674,0.18786731291566006,0.1908767011272706,0.22091003820771102
11,6,0,2300-2359,4,4,3,150,JetBlue Airways,8495,24694,2155,1391212,3190369,0.0001600389254787507,0.00012686617611396965,19,Fort Lauderdale-Hollywood International,26.074,-80.152,Philadelphia International,0.0,0.0,0.0,80.0,5.37,0.18825075075075076,0.12311557788944724,0.13570632037123637,0.1300893743793446
9,2,0,0600-0659,4,1,11,150,American Airlines Inc.,14118,76533,607,1690031,11744595,9.82082928995461e-05,0.00017728721959309724,18,Houston Intercontinental,29.983,-95.34,NONE,0.0,0.0,0.0,90.0,10.07,0.15382995021064727,0.18786731291566006,0.13081148766005574,0.0555623596652378
12,6,0,2200-2259,1,1,11,150,JetBlue Airways,12223,25034,4422,1472200,3190369,0.0001600389254787507,0.00012686617611396965,16,Logan International,42.364,-71.006,NONE,0.0,0.0,0.0,51.0,10.96,0.305875,0.18786731291566006,0.20042836207868334,0.2792087542087542
7,1,0,1300-1359,7,2,26,181,Alaska Airlines Inc.,13781,24454,6465,1960746,2884187,3.233146156611231e-05,0.00017460144972655646,1,Seattle International,47.447,-122.306,Dallas Fort Worth Regional,0.0,0.0,0.0,83.0,5.82,0.1534798069596139,0.22167461295334012,0.2199389713578136,0.19782147142989015
6,2,1,1200-1259,7,3,24,186,Frontier Airlines Inc.,21878,11337,2386,2743323,1857122,0.00011572564827677376,7.134694872433899e-06,3,Stapleton International,39.774,-104.88,Detroit Metro Wayne County,0.0,0.0,0.0,83.0,12.75,0.33089453340695746,0.20273184759166069,0.23238814664486912,0.2112363316435544
5,5,0,1100-1159,2,3,9,160,American Airlines Inc.,4271,78894,593,385767,11744595,9.82082928995461e-05,0.00017728721959309724,19,Pittsburgh International,40.497,-80.236,Chicago O'Hare International,0.14,0.0,0.0,71.0,2.24,0.25727301346271364,0.23833399523431295,0.20697729916773558,0.16332520358811128
11,6,0,1500-1559,1,5,10,175,Southwest Airlines Co.,2243,108130,207,301832,13382999,6.178236301460919e-05,9.889412309998219e-05,7,Kahului Airport,20.901,-156.434,Honolulu International,0.0,0.0,0.0,87.0,4.25,0.1730562327209337,0.07474813129671758,0.13570632037123637,0.16907735154074208
2,1,0,1200-1259,2,2,27,143,Southwest Airlines Co.,11500,94922,5104,1903352,13382999,6.178236301460919e-05,9.889412309998219e-05,14,McCarran International,36.08,-115.152,Lambert-St. Louis International,0.05,0.0,0.0,49.0,12.97,0.25888729226540047,0.2506195786864932,0.22953878406708594,0.22841025641025642
2,5,0,0800-0859,4,2,25,143,Southwest Airlines Co.,11500,94922,5104,1903352,13382999,6.178236301460919e-05,9.889412309998219e-05,14,McCarran International,36.08,-115.152,Kansas City International,0.01,0.0,0.0,58.0,13.2,0.25888729226540047,0.2032520325203252,0.23696468512096525,0.13273326015367728
4,4,0,0800-0859,5,2,42,160,American Airlines Inc.,22914,74131,11638,2907365,11744595,9.82082928995461e-05,0.00017728721959309724,5,Dallas Fort Worth Regional,32.894,-97.03,Tampa International,0.2,0.0,0.0,71.0,12.75,0.20460428811382275,0.18410484041428873,0.171316644372253,0.10659742258126563
10,4,1,1500-1559,1,3,35,76,SkyWest Airlines Inc.,13751,71625,3687,1581456,3472966,3.419267401443636e-05,9.900278805864171e-05,11,Minneapolis-St Paul International,44.886,-93.218,Cleveland-Hopkins International,0.41,0.0,0.0,59.0,16.11,0.14794228285890743,0.12599515403253722,0.19261931791673795,0.1969053525627549
12,1,1,1000-1059,5,2,67,66,SkyWest Airlines Inc.,27188,70473,5294,3103410,3472966,3.419267401443636e-05,9.900278805864171e-05,9,Chicago O'Hare International,41.978,-87.906,Blue Grass,0.01,0.3,0.0,30.0,6.71,0.20251253418413856,0.18786731291566006,0.25164658017962693,0.18421052631578946
3,1,0,1600-1659,2,5,3,76,Mesa Airlines Inc.,1646,18407,85,216694,1191889,0.0,9.131157116170832e-05,13,Ontario International,34.056,-117.601,Phoenix Sky Harbor International,0.0,0.0,0.0,73.0,5.82,0.16739585314818337,0.20375022429571146,0.1608678955453149,0.21635943656868517
9,4,1,0700-0759,4,1,28,182,Spirit Air Lines,6520,15996,1518,1391212,2688839,9.173723925704242e-06,0.00012465107307156237,3,Fort Lauderdale-Hollywood International,26.074,-80.152,NONE,0.0,0.0,0.0,93.0,9.62,0.13169984686064318,0.18786731291566006,0.16732145635599813,0.07147673634524612
7,6,0,0700-0759,6,1,16,76,Mesa Airlines Inc.,5978,19483,99,690385,1191889,0.0,9.131157116170832e-05,4,Austin - Bergstrom International,30.194,-97.67,NONE,0.0,0.0,0.0,94.0,4.47,0.19484188462589994,0.18786731291566006,0.20331257623419144,0.10123584696218456
5,2,1,2200-2259,4,1,13,143,Southwest Airlines Co.,4875,113709,4412,589072,13382999,6.178236301460919e-05,9.889412309998219e-05,9,William P Hobby,29.645,-95.279,NONE,3.38,0.0,0.0,81.0,11.63,0.24861999587288486,0.18786731291566006,0.1908767011272706,0.26631059983566147
4,6,1,1800-1859,1,5,8,143,Southwest Airlines Co.,5669,110752,5250,673221,13382999,6.178236301460919e-05,9.889412309998219e-05,19,Dallas Love Field,32.847,-96.853,Lambert-St. Louis International,2.73,0.0,0.0,64.0,14.32,0.2157258332116643,0.22277227722772278,0.1771240234375,0.26130947027610396
5,5,0,0700-0759,4,1,14,182,Spirit Air Lines,4287,17814,268,404265,2688839,9.173723925704242e-06,0.00012465107307156237,1,Cleveland-Hopkins International,41.411,-81.849,NONE,0.0,0.0,0.0,68.0,7.83,0.22603084143479718,0.18786731291566006,0.20697729916773558,0.0970220588235294
1,7,0,0600-0659,4,1,17,162,JetBlue Airways,10155,23463,144,1960746,3190369,0.0001600389254787507,0.00012686617611396965,16,Seattle International,47.447,-122.306,NONE,0.4,0.0,0.0,50.0,12.75,0.26723152444354786,0.18786731291566006,0.17856736911500604,0.06315549475604196
6,5,0,1000-1059,3,2,6,180,Delta Air Lines Inc.,1928,87183,460,404840,12460183,0.0001441658849878598,0.0001486602009422039,1,Southwest Florida International,26.536,-81.755,Atlanta Municipal,0.0,0.0,0.0,96.0,2.91,0.20073005268776473,0.25182740904724116,0.22267777065983343,0.17235203820569675
7,1,1,1700-1759,3,5,11,70,Comair Inc.,4154,24403,450,364314,1245396,0.0,8.999810569042966e-05,15,Cincinnati/Northern Kentucky International,39.048,-84.669,Douglas Municipal,0.36,0.0,0.0,90.0,2.46,0.21429614485981308,0.22574040219378427,0.2199389713578136,0.31053443569761463
7,2,0,0600-0659,1,1,14,160,American Airlines Inc.,7261,79247,4094,1413432,11744595,9.82082928995461e-05,0.00017728721959309724,20,Miami International,25.792,-80.286,NONE,0.0,0.0,0.0,98.0,5.14,0.2377091471954006,0.18786731291566006,0.20201193470140924,0.07291591090473772
6,7,0,1700-1759,2,5,11,120,United Air Lines Inc.,4733,53737,418,564680,8501631,0.00025380424062159367,0.00022898547349326266,21,Louis Armstrong New Orleans International,29.991,-90.251,Houston Intercontinental,0.16,0.0,0.0,93.0,3.36,0.2654725819785065,0.2741697053316251,0.2707091566151969,0.34501642935377874
3,1,0,1800-1859,1,6,75,172,American Airlines Inc.,23912,78308,12140,2907365,11744595,9.82082928995461e-05,0.00017728721959309724,10,Dallas Fort Worth Regional,32.894,-97.03,Indianapolis Muni/Weir Cook,0.01,0.0,0.0,60.0,8.95,0.1907914478619655,0.13470993117010815,0.1608678955453149,0.24054716737643567
7,6,0,1100-1159,5,2,40,149,Alaska Airlines Inc.,13781,24454,6465,1960746,2884187,3.233146156611231e-05,0.00017460144972655646,4,Seattle International,47.447,-122.306,Philadelphia International,0.0,0.0,0.0,80.0,8.28,0.1534798069596139,0.24362527716186252,0.20331257623419144,0.15762740324070187
5,1,0,1100-1159,4,3,17,173,United Air Lines Inc.,5040,53980,613,800302,8501631,0.00025380424062159367,0.00022898547349326266,11,Portland International,45.589,-122.595,Stapleton International,0.0,0.0,0.0,83.0,6.49,0.21281967747190095,0.24731778223852702,0.19366788878704552,0.16332520358811128
5,5,0,1600-1659,6,5,12,143,Southwest Airlines Co.,5171,113709,2893,614236,13382999,6.178236301460919e-05,9.889412309998219e-05,15,San Jose International,37.363,-121.941,Tucson International,0.0,0.0,0.0,78.0,6.49,0.24861999587288486,0.1560798548094374,0.20697729916773558,0.27368563930865986
11,5,0,1900-1959,1,5,4,76,American Eagle Airlines Inc.,1584,25517,165,148882,1204766,0.00034840766560500434,0.00010686715174900371,0,Kent County,42.881,-85.524,Chicago O'Hare International,0.0,0.0,0.0,39.0,9.62,0.11755905511811024,0.14947819106234947,0.15372196735985677,0.1983169569024224
5,4,0,1200-1259,7,2,26,216,United Air Lines Inc.,18013,53980,2299,2780593,8501631,0.00025380424062159367,0.00022898547349326266,18,Los Angeles International,33.942,-118.408,Chicago O'Hare International,0.0,0.0,0.0,65.0,7.83,0.21281967747190095,0.23833399523431295,0.2508514599700286,0.1914535084687176
4,1,0,1700-1759,2,6,17,50,SkyWest Airlines Inc.,13675,67082,3299,1908862,3472966,3.419267401443636e-05,9.900278805864171e-05,18,San Francisco International,37.619,-122.375,Ontario International,0.0,0.0,0.0,77.0,9.84,0.1546512650620071,0.14129520605550883,0.2379718670466495,0.24453475935828878
1,3,0,1500-1559,3,4,7,143,Southwest Airlines Co.,4887,107363,1893,690385,13382999,6.178236301460919e-05,9.889412309998219e-05,13,Austin - Bergstrom International,30.194,-97.67,Orlando International,0.05,0.0,0.0,58.0,2.91,0.1724374357216318,0.18262645680644,0.18060695780903036,0.2100527886160202
11,3,0,1100-1159,3,3,11,180,Delta Air Lines Inc.,8800,79989,552,1093478,12460183,0.0001441658849878598,0.0001486602009422039,2,Friendship International,39.176,-76.671,Atlanta Municipal,0.0,0.0,0.0,55.0,8.72,0.10088231967120395,0.09997714285714286,0.14749755226631342,0.12955447728275254
1,2,0,1900-1959,4,5,2,146,Alaska Airlines Inc.,1282,20315,269,90611,2884187,3.233146156611231e-05,0.00017460144972655646,8,Palm Springs International,33.827,-116.505,Seattle International,0.0,0.0,0.0,73.0,3.58,0.13986606111923638,0.11721611721611722,0.15948943442579175,0.24791896499849564
10,4,0,1600-1659,3,6,17,143,Southwest Airlines Co.,6015,115051,3486,642980,13382999,6.178236301460919e-05,9.889412309998219e-05,15,Lambert-St. Louis International,38.747,-90.364,Kansas City International,0.94,0.0,0.0,71.0,9.62,0.17932290605257795,0.13556231003039515,0.19261931791673795,0.21782399143163156
8,7,1,0700-0759,3,1,20,160,American Airlines Inc.,10613,80820,4130,1297685,11744595,9.82082928995461e-05,0.00017728721959309724,20,Philadelphia International,39.868,-75.249,NONE,0.0,0.0,0.0,78.0,10.96,0.22821516863056462,0.18786731291566006,0.19651916171077882,0.09866934471503891
10,6,0,1900-1959,3,5,9,128,American Airlines Inc.,25833,80161,13048,2907365,11744595,9.82082928995461e-05,0.00017728721959309724,4,Dallas Fort Worth Regional,32.894,-97.03,Adams Field,0.0,0.0,0.0,94.0,8.28,0.17208213717566603,0.16271186440677965,0.11216232157602926,0.22540415704387992
8,3,0,0600-0659,3,1,48,76,American Eagle Airlines Inc.,29971,28893,6172,3103410,1204766,0.00034840766560500434,0.00010686715174900371,3,Chicago O'Hare International,41.978,-87.906,NONE,0.0,0.0,0.0,88.0,7.83,0.1931568842567197,0.18786731291566006,0.22167235494880547,0.07010895310279489
12,7,0,1700-1759,3,3,14,191,Delta Air Lines Inc.,4332,81498,586,477995,12460183,0.0001441658849878598,0.0001486602009422039,0,Kansas City International,39.298,-94.714,Atlanta Municipal,0.0,0.0,0.0,52.0,9.84,0.15739002392784834,0.16233536639264562,0.226980167528948,0.2622231253810201
1,1,0,1000-1059,2,2,76,50,SkyWest Airlines Inc.,30842,62105,2311,4365661,3472966,3.419267401443636e-05,9.900278805864171e-05,16,Atlanta Municipal,33.641,-84.427,Dannelly Field,0.0,0.0,0.0,59.0,6.26,0.2080508474576271,0.18786731291566006,0.1769969124782088,0.15433423106769525
7,3,0,0900-0959,2,2,15,175,Southwest Airlines Co.,8408,117728,3564,1023434,13382999,6.178236301460919e-05,9.889412309998219e-05,6,San Diego International Lindbergh Fl,32.733,-117.187,Chicago Midway International,0.0,0.0,0.0,82.0,5.37,0.21594507669470558,0.2879906723668869,0.2030270924776752,0.127380856706582
3,5,0,2100-2159,11,3,21,181,American Airlines Inc.,11006,78308,562,1960746,11744595,9.82082928995461e-05,0.00017728721959309724,2,Seattle International,47.447,-122.306,Dallas Fort Worth Regional,0.01,0.0,0.0,65.0,8.28,0.1907914478619655,0.22450682400619823,0.20171141658757616,0.22954580211041445
7,3,0,1200-1259,1,2,27,154,United Air Lines Inc.,6107,55374,2497,780326,8501631,0.00025380424062159367,0.00022898547349326266,11,Washington Dulles International,38.942,-77.458,Logan International,0.0,0.0,0.0,88.0,7.61,0.2366009589770911,0.2238688671831144,0.2030270924776752,0.17458541458541457
5,6,0,0600-0659,2,1,14,143,Southwest Airlines Co.,5171,113709,2893,614236,13382999,6.178236301460919e-05,9.889412309998219e-05,17,San Jose International,37.363,-121.941,NONE,0.0,0.0,0.0,72.0,7.61,0.24861999587288486,0.18786731291566006,0.1799073314349148,0.06922199047656527
7,6,0,1600-1659,2,4,30,76,SkyWest Airlines Inc.,15391,72721,3319,1908862,3472966,3.419267401443636e-05,9.900278805864171e-05,4,San Francisco International,37.619,-122.375,Boise Air Terminal,0.0,0.0,0.0,67.0,13.42,0.18837350060526026,0.108348134991119,0.20331257623419144,0.28921018364689505
8,2,0,0800-0859,4,1,38,187,American Airlines Inc.,10613,80820,4130,1297685,11744595,9.82082928995461e-05,0.00017728721959309724,8,Philadelphia International,39.868,-75.249,NONE,0.0,0.0,0.0,79.0,5.59,0.22821516863056462,0.18786731291566006,0.21854794364701643,0.11237266553480475
5,2,0,0001-0559,2,1,6,160,American Airlines Inc.,4641,78894,426,477995,11744595,9.82082928995461e-05,0.00017728721959309724,5,Kansas City International,39.298,-94.714,NONE,0.69,0.0,0.0,65.0,9.84,0.25727301346271364,0.18786731291566006,0.1908767011272706,0.08339052848318462
5,6,0,0700-0759,3,1,21,186,Frontier Airlines Inc.,14018,11254,719,1903352,1857122,0.00011572564827677376,7.134694872433899e-06,2,McCarran International,36.08,-115.152,NONE,0.0,0.0,0.0,81.0,7.16,0.3181818181818182,0.18786731291566006,0.1799073314349148,0.0970220588235294
3,5,0,1900-1959,4,4,13,175,Southwest Airlines Co.,4625,114119,1122,404840,13382999,6.178236301460919e-05,9.889412309998219e-05,6,Southwest Florida International,26.536,-81.755,General Mitchell Field,0.0,0.0,0.0,81.0,8.95,0.2043892222493479,0.14360313315926893,0.20171141658757616,0.24370177558798922
11,3,0,0700-0759,6,1,63,132,Delta Air Lines Inc.,26830,79989,1126,3103410,12460183,0.0001441658849878598,0.0001486602009422039,16,Chicago O'Hare International,41.978,-87.906,NONE,0.01,0.0,0.0,55.0,11.41,0.10088231967120395,0.18786731291566006,0.14749755226631342,0.07653538186400033
12,2,1,1900-1959,4,2,15,76,SkyWest Airlines Inc.,12707,70473,3467,1581456,3472966,3.419267401443636e-05,9.900278805864171e-05,12,Minneapolis-St Paul International,44.886,-93.218,Truax Field,0.0,0.0,0.0,64.0,3.58,0.20251253418413856,0.19757575757575757,0.1997842391862735,0.3021548662088563
1,5,0,1600-1659,6,6,33,143,Southwest Airlines Co.,17725,107363,3451,2780593,13382999,6.178236301460919e-05,9.889412309998219e-05,14,Los Angeles International,33.942,-118.408,San Jose International,0.0,0.0,0.0,63.0,4.7,0.1724374357216318,0.12188612099644128,0.17172256567191768,0.21289034649935834
1,1,0,1900-1959,2,4,52,154,United Air Lines Inc.,18286,46218,5037,2743323,8501631,0.00025380424062159367,0.00022898547349326266,11,Stapleton International,39.774,-104.88,Minneapolis-St Paul International,0.07,2.3,1.2,31.0,12.97,0.18188240583154042,0.15810989539497414,0.1769969124782088,0.24791896499849564
4,5,1,1800-1859,2,6,33,44,American Eagle Airlines Inc.,14138,25138,1296,1208249,1204766,0.00034840766560500434,0.00010686715174900371,18,LaGuardia,40.779,-73.876,Standiford Field,0.48,0.0,0.0,66.0,12.3,0.14814814814814814,0.1618705035971223,0.2324257329873349,0.26130947027610396
3,7,0,1400-1459,2,4,11,143,Southwest Airlines Co.,4886,114119,2700,614236,13382999,6.178236301460919e-05,9.889412309998219e-05,18,San Jose International,37.363,-121.941,Los Angeles International,0.04,0.0,0.0,58.0,9.4,0.2043892222493479,0.20248571869692758,0.19147336426171813,0.21026414404533406
7,3,1,1000-1059,2,2,50,50,SkyWest Airlines Inc.,23471,72721,4971,2743323,3472966,3.419267401443636e-05,9.900278805864171e-05,16,Stapleton International,39.774,-104.88,Yampa Valley,0.0,0.0,0.0,97.0,12.08,0.18837350060526026,0.18786731291566006,0.2030270924776752,0.14307556127786272
9,5,1,1100-1159,3,2,47,66,SkyWest Airlines Inc.,28583,66731,5357,3103410,3472966,3.419267401443636e-05,9.900278805864171e-05,13,Chicago O'Hare International,41.978,-87.906,Will Rogers World,1.35,0.0,0.0,77.0,11.86,0.13815390217259377,0.1250914411119239,0.16524705156864256,0.11839268776407692
10,3,0,1900-1959,2,7,12,143,Southwest Airlines Co.,5536,115051,3180,614236,13382999,6.178236301460919e-05,9.889412309998219e-05,15,San Jose International,37.363,-121.941,Salt Lake City International,0.0,0.0,0.0,71.0,3.58,0.17932290605257795,0.10434399765189316,0.15751080971785858,0.22540415704387992
9,6,1,1500-1559,5,4,30,175,Southwest Airlines Co.,17615,107436,3308,2780593,13382999,6.178236301460919e-05,9.889412309998219e-05,3,Los Angeles International,33.942,-118.408,Kansas City International,0.0,0.0,0.0,72.0,8.72,0.12482946793997271,0.11022108298622237,0.1044504333891762,0.15940929776032836
11,3,0,1700-1759,4,4,40,128,American Airlines Inc.,24926,77179,12790,2907365,11744595,9.82082928995461e-05,0.00017728721959309724,6,Dallas Fort Worth Regional,32.894,-97.03,Eagle County Regional,0.0,0.0,0.0,76.0,17.0,0.14230237360056072,0.18786731291566006,0.14749755226631342,0.18264623354198145
1,2,1,1400-1459,2,6,23,100,JetBlue Airways,11206,23463,830,955406,3190369,0.0001600389254787507,0.00012686617611396965,14,Ronald Reagan Washington National,38.852,-77.037,Orlando International,0.0,0.0,0.0,32.0,5.82,0.26723152444354786,0.18262645680644,0.15948943442579175,0.21071528490161334
8,3,0,2100-2159,2,7,1,76,"Midwest Airline, Inc.",5552,28070,466,573075,1529740,1.25293581928874e-06,0.00012382274422796983,3,Raleigh-Durham International,35.875,-78.782,Newark Liberty International,0.0,0.0,0.0,88.0,2.91,0.19564981557821653,0.3037582332429291,0.22167235494880547,0.3219656852361788
7,2,0,0700-0759,4,1,41,180,Delta Air Lines Inc.,35086,90457,21769,4365661,12460183,0.0001441658849878598,0.0001486602009422039,3,Atlanta Municipal,33.641,-84.427,NONE,0.12,0.0,0.0,92.0,5.14,0.19021873914984375,0.18786731291566006,0.20201193470140924,0.10123584696218456
5,5,0,0900-0959,2,3,6,143,Southwest Airlines Co.,3528,113709,1310,429725,13382999,6.178236301460919e-05,9.889412309998219e-05,13,Orange County,33.676,-117.867,Phoenix Sky Harbor International,0.0,0.0,0.0,70.0,6.71,0.24861999587288486,0.2253715185513237,0.20697729916773558,0.1314805371409145
